UNITID,PEO1ISTR,PEO2ISTR,PEO3ISTR,PEO4ISTR,PEO5ISTR,PEO6ISTR,CNTLAFFI,PUBPRIME,PUBSECON,RELAFFIL,LEVEL1,LEVEL2,LEVEL3,LEVEL4,LEVEL5,LEVEL6,LEVEL7,LEVEL8,LEVEL12,LEVEL17,LEVEL18,LEVEL19,CALSYS,FT_UG,FT_FTUG,FTGDNIDP,PT_UG,PT_FTUG,PTGDNIDP,DOCPP,DOCPPSP,OPENADMP,VET1,VET2,VET3,VET4,VET5,VET9,CREDITS1,CREDITS2,CREDITS3,CREDITS4,SLO5,SLO51,SLO52,SLO53,SLO6,SLO7,SLO8,SLO81,SLO82,SLO83,SLO9,YRSCOLL,STUSRV1,STUSRV2,STUSRV3,STUSRV4,STUSRV8,STUSRV9,LIBRES1,LIBRES2,LIBRES3,LIBRES4,LIBRES5,LIBRES6,LIBRES9,TUITPL,TUITPL1,TUITPL2,TUITPL3,TUITPL4,DSTNUGC,DSTNUGP,DSTNUGN,DSTNGC,DSTNGP,DSTNGN,DISTCRS,DISTPGS,DSTNCED1,DSTNCED2,DSTNCED3,DISTNCED,DISAB,XDISABPC,DISABPCT,ALLONCAM,TUITVARY,ROOM,XROOMCAP,ROOMCAP,BOARD,XMEALSWK,MEALSWK,XROOMAMT,ROOMAMT,XBORDAMT,BOARDAMT,XRMBDAMT,RMBRDAMT,XAPPFEEU,APPLFEEU,XAPPFEEG,APPLFEEG,ATHASSOC,ASSOC1,ASSOC2,ASSOC3,ASSOC4,ASSOC5,ASSOC6,SPORT1,CONFNO1,SPORT2,CONFNO2,SPORT3,CONFNO3,SPORT4,CONFNO4 
219949,0,1,0,0,0,0,3,-2,-2,-2,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,-2,-2,2,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,1,"A",. ,2,2,1,"R",558,1,"R",19,"A",.,"A",.,"R",8600,"R",25,"R",50,1,0,1,0,0,0,0,1,315,1,315,1,315,1,315
219976,1,1,1,1,0,0,4,-2,-2,74,1,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,2,"R",9 ,2,2,1,"R",1652,2,"A",.,"R",7164,"R",5488,"A",.,"R",50,"R",50,1,1,0,0,0,0,0,2,-2,1,135,1,135,1,135
219994,1,0,-2,0,0,0,1,2,1,-2,1,1,0,1,0,0,0,0,0,0,0,0,7,1,1,2,1,1,2,-2,-2,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,1,-2,1,1,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,"A",. ,2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",0,"A",.,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
220002,0,1,0,0,0,0,2,-2,-2,-2,0,1,1,0,1,0,0,0,0,0,0,0,2,1,1,2,1,1,2,-2,-2,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,1,"A",. ,2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",0,"A",.,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
220057,1,1,-2,1,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,-2,-2,-2,1,0,1,-2,0,2,1,"A",. ,2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",0,"A",.,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
220075,0,1,1,0,1,0,1,2,0,-2,0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,-2,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,2,2,"R",6 ,2,1,1,"R",3015,2,"A",.,"A",.,"A",.,"R",8472,"R",25,"R",55,1,1,0,0,0,0,0,1,131,1,131,1,131,1,131
220118,1,1,-2,0,0,0,2,-2,-2,-2,1,1,1,0,0,0,0,0,0,0,0,0,2,1,1,-2,2,2,-2,-2,-2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,"A",. ,2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",25,"A",.,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
220127,1,0,-2,0,0,0,1,2,0,-2,1,1,0,1,0,0,0,0,0,0,0,0,7,1,1,2,1,1,2,-2,-2,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,-2,-2,-2,-2,0,-2,1,1,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,"A",. ,2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",0,"A",.,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
220163,1,1,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,1,1,-2,-2,-2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,0,-2,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,"A",. ,2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",100,"A",.,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
220181,1,1,1,0,0,0,3,-2,-2,-2,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,-2,-2,2,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,2,1,"A",. ,2,2,1,"R",842,2,"A",.,"R",6162,"R",4628,"A",.,"R",35,"R",50,1,0,1,0,0,0,0,2,-2,1,369,2,-2,1,369
220206,0,1,0,0,0,0,4,-2,-2,41,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,-2,-2,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,2,1,"A",. ,2,2,1,"R",204,1,"R",20,"R",2926,"R",4778,"A",.,"R",35,"R",75,1,0,0,0,0,1,0,2,-2,2,-2,2,-2,2,-2
220215,0,1,1,0,0,0,4,-2,-2,74,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,-2,-2,2,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,2,2,"R",7 ,2,2,1,"R",1232,1,"R",24,"R",4320,"R",3630,"A",.,"R",0,"R",0,1,0,1,0,0,0,0,2,-2,1,319,1,319,1,319
220251,1,0,-2,0,0,0,1,2,0,-2,0,1,0,1,0,0,0,0,0,0,0,0,7,1,1,2,1,1,2,-2,-2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,1,-2,1,1,1,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,"A",. ,2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",0,"A",.,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
220279,1,0,-2,0,0,1,1,2,0,-2,0,1,0,1,0,0,0,0,0,0,0,0,7,1,1,2,1,1,2,-2,-2,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,-2,-2,-2,-2,1,-2,1,1,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,1,"A",. ,2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",0,"A",.,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
220312,0,1,0,0,0,0,4,-2,-2,71,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,2,1,2,2,-2,-2,2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,1,"A",. ,2,2,1,"R",150,2,"A",.,"R",2998,"R",4864,"A",.,"R",0,"A",.,1,0,0,0,0,1,0,2,-2,2,-2,2,-2,2,-2
220321,1,0,-2,0,0,1,1,2,0,-2,1,1,0,1,0,0,0,0,0,0,0,0,7,1,1,2,1,1,2,-2,-2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,-2,-2,-2,-2,0,-2,1,1,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,"A",. ,2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",0,"A",.,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
220394,1,0,-2,0,0,0,1,2,0,-2,1,1,0,1,0,0,0,0,0,0,0,0,7,1,1,2,1,1,2,-2,-2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,1,-2,1,1,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,1,"A",. ,2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",0,"A",.,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
220400,1,1,-2,0,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,-2,-2,-2,1,0,1,-2,0,2,1,"A",. ,2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",0,"A",.,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
220464,0,1,-2,0,0,0,3,-2,-2,-2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,-2,1,1,-2,-2,-2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,1,"A",. ,2,2,1,"R",13,3,"A",.,"R",4000,"A",.,"A",.,"R",50,"A",.,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
220473,0,1,0,0,0,0,4,-2,-2,48,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,-2,-2,2,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,-2,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,1,"A",. ,2,2,1,"R",776,1,"R",17,"R",3000,"R",3690,"A",.,"R",35,"R",50,1,0,0,0,0,1,0,2,-2,2,-2,2,-2,2,-2
220491,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,6,1,1,-2,1,1,-2,-2,-2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-2,-2,-2,-2,0,-2,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,"A",. ,2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",100,"A",.,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
220516,0,1,1,0,0,0,4,-2,-2,66,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,2,2,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,-2,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,1,"A",. ,2,2,1,"R",443,2,"A",.,"R",4400,"R",4362,"A",.,"R",50,"R",100,1,1,0,0,0,0,1,2,-2,1,139,1,139,1,139
220552,0,1,0,0,0,0,2,-2,-2,-2,1,1,1,0,1,1,1,0,0,0,1,0,2,1,1,1,2,2,2,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,-2,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,1,"A",. ,2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",50,"R",60,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
220598,0,1,0,0,0,0,4,-2,-2,55,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,-2,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,-2,-2,-2,1,0,1,-2,0,2,1,"A",. ,2,2,1,"R",1162,1,"R",19,"R",4600,"R",2750,"A",.,"R",0,"A",.,1,1,0,0,0,0,0,1,161,1,161,1,161,1,161
220604,0,1,0,0,0,0,4,-2,-2,78,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,2,1,0,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,2,"R",5 ,2,2,1,"R",384,1,"R",19,"R",3600,"R",2500,"A",.,"R",25,"A",.,1,1,0,0,0,0,0,2,-2,1,161,1,161,1,161
220613,0,1,0,0,0,0,4,-2,-2,57,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,-2,-2,2,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,1,"A",. ,2,2,1,"R",2066,1,"R",21,"R",4530,"R",3800,"A",.,"R",25,"R",25,1,1,0,0,0,1,0,2,-2,1,146,1,146,1,146
220631,0,1,1,0,0,1,3,-2,-2,-2,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,2,"R",7 ,2,2,1,"R",1122,1,"R",19,"R",3550,"R",4450,"A",.,"R",0,"R",50,1,1,0,0,0,0,0,2,-2,1,160,1,160,1,160
220640,1,0,-2,0,1,1,1,2,0,-2,1,1,0,1,0,0,0,0,0,0,0,0,7,1,1,2,1,1,2,-2,-2,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,-2,-2,-2,-2,1,-2,1,1,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,1,"A",. ,2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",0,"A",.,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
220701,0,1,0,0,0,0,4,-2,-2,71,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,-2,-2,2,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,2,1,"A",. ,2,2,1,"R",392,1,"R",19,"A",.,"A",.,"R",8400,"R",30,"R",50,1,0,1,0,0,0,0,2,-2,1,334,1,334,1,334
220710,0,1,0,0,0,0,4,-2,-2,66,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,1,2,2,-2,-2,2,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,2,"R",13 ,2,2,1,"R",932,1,"R",21,"R",5674,"R",5750,"A",.,"R",0,"A",.,1,1,0,0,0,0,1,1,171,1,171,1,171,1,171
220756,1,0,-2,0,0,0,1,2,0,-2,1,1,0,1,0,0,0,0,0,0,0,0,7,1,1,2,1,1,2,-2,-2,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,-2,-2,-2,-2,1,-2,1,1,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,"A",. ,2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",0,"A",.,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
220765,1,1,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,1,2,-2,-2,-2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-2,-2,-2,-2,1,-2,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,"A",. ,2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",0,"A",.,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
220792,0,1,0,0,0,0,4,-2,-2,71,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,1,2,2,2,1,1,-2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,1,1,1,1,1,1,0,2,0,0,0,0,-2,-2,-2,0,0,1,0,0,-2,0,1,2,-2,"A",. ,-2,2,1,"R",283,3,"A",.,"R",7500,"A",.,"A",.,"A",.,"R",45,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
220808,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,2,1,1,2,1,-2,-2,-2,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,-2,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,2,1,"A",. ,-2,2,1,"R",52,3,"A",.,"R",5220,"A",.,"A",.,"R",0,"R",0,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
220853,1,0,-2,0,0,0,1,2,0,-2,1,1,0,1,0,0,0,0,0,0,0,0,7,1,1,2,1,1,2,-2,-2,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,-2,-2,-2,-2,1,-2,1,1,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,"A",. ,2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",0,"A",.,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
220862,0,1,1,0,0,0,1,2,0,-2,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,-2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,1,"A",. ,2,1,1,"R",2565,2,"A",.,"R",5985,"R",3990,"A",.,"R",25,"R",35,1,1,0,0,0,0,0,1,372,1,372,1,372,1,372
220871,0,1,0,0,0,0,4,-2,-2,60,0,0,0,0,0,1,1,0,0,0,0,1,1,2,2,1,2,2,1,-2,-2,-2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,-2,-2,-2,0,0,1,0,0,-2,0,1,2,-2,"A",. ,-2,2,1,"R",20,3,"A",.,"R",672,"A",.,"A",.,"A",.,"R",45,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
220978,0,1,0,0,0,0,1,2,0,-2,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,-2,-2,2,0,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,-2,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,1,"A",. ,2,1,1,"R",2872,2,"A",.,"R",5436,"R",4000,"A",.,"R",25,"R",35,1,1,0,0,0,0,0,1,111,1,111,1,111,1,111
220996,0,1,0,0,0,0,4,-2,-2,95,0,0,0,0,0,0,1,0,0,0,1,0,1,2,2,1,2,2,1,1,2,-2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,0,2,0,0,0,0,-2,-2,-2,1,1,0,1,1,-2,1,0,2,-2,"A",. ,-2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"A",.,"R",60,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
221050,1,0,-2,0,1,0,1,2,0,-2,1,1,0,1,0,0,0,0,0,0,0,0,7,1,1,2,1,1,2,-2,-2,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,-2,-2,-2,-2,0,-2,1,1,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,1,"A",. ,2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",0,"A",.,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
221096,1,1,-2,1,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,1,"A",. ,2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",0,"A",.,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
221102,1,1,-2,0,1,0,1,2,0,-2,1,1,0,1,0,0,0,0,0,0,0,0,7,1,1,2,1,1,2,-2,-2,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,-2,-2,-2,-2,0,-2,1,1,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,1,"A",. ,2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",0,"A",.,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
221148,1,1,-2,0,0,0,2,-2,-2,-2,1,1,1,1,0,0,0,0,0,0,0,0,6,1,1,-2,2,2,-2,-2,-2,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,"A",. ,2,-2,1,"R",698,1,"R",15,"R",3760,"R",3080,"A",.,"R",0,"A",.,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
221157,0,1,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-2,-2,-2,-2,0,-2,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,"A",. ,2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",30,"A",.,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
221184,1,1,-2,1,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,2,"R",4 ,2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",0,"A",.,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
221236,1,0,-2,0,0,1,1,2,0,-2,1,1,0,1,0,0,0,0,0,0,0,0,7,1,1,2,1,1,2,-2,-2,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,-2,-2,-2,-2,0,-2,1,1,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,"A",. ,2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",0,"A",.,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
221281,1,0,-2,0,1,1,1,2,0,-2,1,1,0,1,0,0,0,0,0,0,0,0,7,1,1,2,1,1,2,-2,-2,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,-2,-2,-2,-2,1,-2,1,1,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,"A",. ,2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",0,"A",.,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
221333,1,0,-2,0,1,1,1,2,0,-2,0,1,0,1,0,0,0,0,0,0,0,0,7,1,1,2,1,1,2,-2,-2,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,-2,-2,-2,-2,0,-2,1,1,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,"A",. ,2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",0,"A",.,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
